source_table,source_rows,group_by,group_value,column,n,mean,median,min,max
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,vertices,1,43373.0,43373.0,43373.0,43373.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,faces,1,87256.0,87256.0,87256.0,87256.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,mesh_component_count,1,17.0,17.0,17.0,17.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p70,vertices,1,54045.0,54045.0,54045.0,54045.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p70,faces,1,108716.0,108716.0,108716.0,108716.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p70,mesh_component_count,1,11.0,11.0,11.0,11.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p70,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p70,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p95,vertices,1,70262.0,70262.0,70262.0,70262.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p95,faces,1,141452.0,141452.0,141452.0,141452.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p95,mesh_component_count,1,27.0,27.0,27.0,27.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p95,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p95,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p20,vertices,1,83795.0,83795.0,83795.0,83795.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p20,faces,1,168760.0,168760.0,168760.0,168760.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p20,mesh_component_count,1,20.0,20.0,20.0,20.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p20,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p20,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,,,vertices,4,72996.0,68868.0,35308.0,118940.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,,,faces,4,147038.0,138664.0,71088.0,239736.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,,,mesh_component_count,4,20.75,19.5,17.0,27.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,,,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,,,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,family,coral_density_param,vertices,4,72996.0,68868.0,35308.0,118940.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,family,coral_density_param,faces,4,147038.0,138664.0,71088.0,239736.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,family,coral_density_param,mesh_component_count,4,20.75,19.5,17.0,27.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,family,coral_density_param,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,family,coral_density_param,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p25,vertices,1,35308.0,35308.0,35308.0,35308.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p25,faces,1,71088.0,71088.0,71088.0,71088.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p25,mesh_component_count,1,18.0,18.0,18.0,18.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p25,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p25,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,vertices,1,43373.0,43373.0,43373.0,43373.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,faces,1,87256.0,87256.0,87256.0,87256.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,mesh_component_count,1,17.0,17.0,17.0,17.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_0p45,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p35,vertices,1,94363.0,94363.0,94363.0,94363.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p35,faces,1,190072.0,190072.0,190072.0,190072.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p35,mesh_component_count,1,21.0,21.0,21.0,21.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p35,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p35,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p75,vertices,1,118940.0,118940.0,118940.0,118940.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p75,faces,1,239736.0,239736.0,239736.0,239736.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p75,mesh_component_count,1,27.0,27.0,27.0,27.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p75,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_parameter_cases_extreme_20260509/coral_density_param/metrics.csv,4,label,coral_density_param_density_1p75,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,,,vertices,4,32856.25,24454.0,14615.0,67902.0
results/connected_scaffold_cases_20260509/metrics.csv,4,,,faces,4,66141.0,49362.0,29496.0,136344.0
results/connected_scaffold_cases_20260509/metrics.csv,4,,,mesh_component_count,4,6.25,3.5,1.0,17.0
results/connected_scaffold_cases_20260509/metrics.csv,4,,,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,,,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,DLA/coral cluster,vertices,1,24976.0,24976.0,24976.0,24976.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,DLA/coral cluster,faces,1,50880.0,50880.0,50880.0,50880.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,DLA/coral cluster,mesh_component_count,1,17.0,17.0,17.0,17.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,DLA/coral cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,DLA/coral cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,bismuth stepped crystal,vertices,1,23932.0,23932.0,23932.0,23932.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,bismuth stepped crystal,faces,1,47844.0,47844.0,47844.0,47844.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,bismuth stepped crystal,mesh_component_count,1,5.0,5.0,5.0,5.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,bismuth stepped crystal,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,bismuth stepped crystal,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,crystal lattice/cluster,vertices,1,67902.0,67902.0,67902.0,67902.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,crystal lattice/cluster,faces,1,136344.0,136344.0,136344.0,136344.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,crystal lattice/cluster,mesh_component_count,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,crystal lattice/cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,crystal lattice/cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,root/vine control,vertices,1,14615.0,14615.0,14615.0,14615.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,root/vine control,faces,1,29496.0,29496.0,29496.0,29496.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,root/vine control,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,root/vine control,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,family,root/vine control,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,bismuth_stepped_crystal,vertices,1,23932.0,23932.0,23932.0,23932.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,bismuth_stepped_crystal,faces,1,47844.0,47844.0,47844.0,47844.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,bismuth_stepped_crystal,mesh_component_count,1,5.0,5.0,5.0,5.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,bismuth_stepped_crystal,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,bismuth_stepped_crystal,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,connected_dla_coral,vertices,1,24976.0,24976.0,24976.0,24976.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,connected_dla_coral,faces,1,50880.0,50880.0,50880.0,50880.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,connected_dla_coral,mesh_component_count,1,17.0,17.0,17.0,17.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,connected_dla_coral,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,connected_dla_coral,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,crystal_lattice_cluster,vertices,1,67902.0,67902.0,67902.0,67902.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,crystal_lattice_cluster,faces,1,136344.0,136344.0,136344.0,136344.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,crystal_lattice_cluster,mesh_component_count,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,crystal_lattice_cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,crystal_lattice_cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,root_vine_control,vertices,1,14615.0,14615.0,14615.0,14615.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,root_vine_control,faces,1,29496.0,29496.0,29496.0,29496.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,root_vine_control,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,root_vine_control,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_20260509/metrics.csv,4,label,root_vine_control,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,,,vertices,6,50554.833333,34088.0,14615.0,109994.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,,,faces,6,102638.0,68442.0,29496.0,226088.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,,,mesh_component_count,6,14.833333,12.0,1.0,33.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,,,largest_occupancy_component_ratio_6n,6,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,,,occupancy_component_count_6n,6,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,bismuth hopper cluster,vertices,1,33077.0,33077.0,33077.0,33077.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,bismuth hopper cluster,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,bismuth hopper cluster,mesh_component_count,1,4.0,4.0,4.0,4.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,bismuth hopper cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,bismuth hopper cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,porous coral/mineral,vertices,1,35099.0,35099.0,35099.0,35099.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,porous coral/mineral,faces,1,70608.0,70608.0,70608.0,70608.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,porous coral/mineral,mesh_component_count,1,29.0,29.0,29.0,29.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,porous coral/mineral,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,porous coral/mineral,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,pyrite/crystal lattice cluster,vertices,1,109994.0,109994.0,109994.0,109994.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,pyrite/crystal lattice cluster,faces,1,226088.0,226088.0,226088.0,226088.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,pyrite/crystal lattice cluster,mesh_component_count,1,20.0,20.0,20.0,20.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,pyrite/crystal lattice cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,pyrite/crystal lattice cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,root/vine connected control,vertices,1,14615.0,14615.0,14615.0,14615.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,root/vine connected control,faces,1,29496.0,29496.0,29496.0,29496.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,root/vine connected control,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,root/vine connected control,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,root/vine connected control,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,sci-fi recursive module,vertices,1,21584.0,21584.0,21584.0,21584.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,sci-fi recursive module,faces,1,43228.0,43228.0,43228.0,43228.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,sci-fi recursive module,mesh_component_count,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,sci-fi recursive module,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,sci-fi recursive module,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,volumetric DLA/coral cluster,vertices,1,88960.0,88960.0,88960.0,88960.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,volumetric DLA/coral cluster,faces,1,180132.0,180132.0,180132.0,180132.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,volumetric DLA/coral cluster,mesh_component_count,1,33.0,33.0,33.0,33.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,volumetric DLA/coral cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,family,volumetric DLA/coral cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,bismuth_hopper_cluster,vertices,1,33077.0,33077.0,33077.0,33077.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,bismuth_hopper_cluster,faces,1,66276.0,66276.0,66276.0,66276.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,bismuth_hopper_cluster,mesh_component_count,1,4.0,4.0,4.0,4.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,bismuth_hopper_cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,bismuth_hopper_cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,porous_coral_mineral,vertices,1,35099.0,35099.0,35099.0,35099.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,porous_coral_mineral,faces,1,70608.0,70608.0,70608.0,70608.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,porous_coral_mineral,mesh_component_count,1,29.0,29.0,29.0,29.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,porous_coral_mineral,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,porous_coral_mineral,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,pyrite_crystal_lattice_cluster,vertices,1,109994.0,109994.0,109994.0,109994.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,pyrite_crystal_lattice_cluster,faces,1,226088.0,226088.0,226088.0,226088.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,pyrite_crystal_lattice_cluster,mesh_component_count,1,20.0,20.0,20.0,20.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,pyrite_crystal_lattice_cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,pyrite_crystal_lattice_cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,root_vine_connected_control,vertices,1,14615.0,14615.0,14615.0,14615.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,root_vine_connected_control,faces,1,29496.0,29496.0,29496.0,29496.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,root_vine_connected_control,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,root_vine_connected_control,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,root_vine_connected_control,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,sci_fi_recursive_module,vertices,1,21584.0,21584.0,21584.0,21584.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,sci_fi_recursive_module,faces,1,43228.0,43228.0,43228.0,43228.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,sci_fi_recursive_module,mesh_component_count,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,sci_fi_recursive_module,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,sci_fi_recursive_module,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,volumetric_dla_coral_cluster,vertices,1,88960.0,88960.0,88960.0,88960.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,volumetric_dla_coral_cluster,faces,1,180132.0,180132.0,180132.0,180132.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,volumetric_dla_coral_cluster,mesh_component_count,1,33.0,33.0,33.0,33.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,volumetric_dla_coral_cluster,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_cases_v2_20260509/metrics.csv,6,label,volumetric_dla_coral_cluster,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,,,vertices,4,24431.0,24285.5,22215.0,26938.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,,,faces,4,49011.0,48708.0,44592.0,54036.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,,,mesh_component_count,4,2.5,2.0,2.0,4.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,,,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,,,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,family,bismuth_hopper_depth,vertices,4,24431.0,24285.5,22215.0,26938.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,family,bismuth_hopper_depth,faces,4,49011.0,48708.0,44592.0,54036.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,family,bismuth_hopper_depth,mesh_component_count,4,2.5,2.0,2.0,4.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,family,bismuth_hopper_depth,largest_occupancy_component_ratio_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,family,bismuth_hopper_depth,occupancy_component_count_6n,4,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_01,vertices,1,22215.0,22215.0,22215.0,22215.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_01,faces,1,44592.0,44592.0,44592.0,44592.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_01,mesh_component_count,1,4.0,4.0,4.0,4.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_01,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_01,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_02,vertices,1,23420.0,23420.0,23420.0,23420.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_02,faces,1,46980.0,46980.0,46980.0,46980.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_02,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_02,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_02,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_03,vertices,1,25151.0,25151.0,25151.0,25151.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_03,faces,1,50436.0,50436.0,50436.0,50436.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_03,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_03,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_03,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_04,vertices,1,26938.0,26938.0,26938.0,26938.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_04,faces,1,54036.0,54036.0,54036.0,54036.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_04,mesh_component_count,1,2.0,2.0,2.0,2.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_04,largest_occupancy_component_ratio_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/bismuth_hopper_depth/metrics.csv,4,label,bismuth_hopper_depth_stage_04,occupancy_component_count_6n,1,1.0,1.0,1.0,1.0
results/connected_scaffold_depth_cases_20260509/pyrite_lattice_depth/metrics.csv,4,,,vertices,4,152671.0,167230.0,43656.0,232568.0
